latlon_postcode,latlon_postcode_district,latlon_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,brand,addr_housenumber,addr_street,addr_city,addr_postcode,addr_full,phone,website,wikidata,opening_hours,postcode_district,postcode_area,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,postcode_district_x,postcode_area_y
,E8,E,way,142371498,way/142371498,51.5386524,-0.0572924,The London Fields,Urban Pubs & Bars,,137,Mare Street,London,,,+44 20 3889 6173,https://www.urbanpubsandbars.com/venues/the-london-fields,,"Mo,Tu 16:00-23:00; We 12:00-24:00; Th 12:00-01:00; Fr 12:00-03:00; Sa 12:00-03:00; Su 12:00-22:00",,,,,,,E8,E
,E2,E,way,142390003,way/142390003,51.5273124,-0.0559395,Salmon and Ball,,,502,Bethnal Green Road,London,,,,,Q26318357,,,,,,,,E2,E
,E1,E,way,142390004,way/142390004,51.5202191,-0.0562172,The White Hart,,,1,Mile End Road,London,,,,https://www.the-white-hart.co.uk/,,,,,,,,,E1,E
,EC3R,EC,way,142680573,way/142680573,51.5109087,-0.0799309,The Ship,,,3,Hart Street,London,,,+44 207 702 4422,https://shipec3.co.uk,Q26487647,Mo 11:30-22:00; Tu-Fr 11:30-23:00,,,,,,,EC3R,EC
,NW11,NW,way,143214350,way/143214350,51.5727282,-0.1959228,The Refectory,,,,,,,,,http://refectorypub.com/,,,,,,,,,NW11,NW
,,,way,144475003,way/144475003,51.3793668,0.1020624,The White Hart,,,106,High Street,Orpington,,,,,,,,,,,,,,
,W14,W,way,144667841,way/144667841,51.4953255,-0.2030862,The Warwick Arms,,Fuller's,160,Warwick Road,London,,,+44 20 7603 3560,https://www.warwick-arms-kensington.co.uk/,,,,,,,,,W14,W
,SW6,SW,way,144670484,way/144670484,51.4871078,-0.1971699,The Prince,Taylor Walker,,14,Lillie Road,London,,,,,,,,,,,,,SW6,SW
,SW6,SW,way,144670488,way/144670488,51.4871099,-0.1969104,Imperial Arms,,,8,Lillie Road,London,,,,,,,,,,,,,SW6,SW
,SW6,SW,way,144713460,way/144713460,51.4838316,-0.2069013,The Rylston,,,197,Lillie Road,London,,,,,,,,,,,,,SW6,SW
,SE27,SE,way,145406190,way/145406190,51.4279875,-0.0864556,The Paxton,,,255,Gipsy Hill,London,,,,http://www.thepaxtongipsyhill.com/,,,,,,,,,SE27,SE
,EC1R,EC,way,145481097,way/145481097,51.5243158,-0.1044348,The Sekforde,,,34,Sekforde Street,London,,,+44 20 7250 0010,https://thesekforde.com,Q27080346,Mo-Th 12:00-23:00; Fr-Su 12:00-24:00,,,,,,,EC1R,EC
,,,way,145565194,way/145565194,51.3158509,0.0333179,The Black Horse,,,123,Main Road,Biggin Hill,,,+44 1959 928231,,,,,,,,,,,
,,,way,145760866,way/145760866,51.3361528,0.0541283,The Queen's Head,,,25,High Street Downe,Orpington,,,,,,,,,,,,,,
,SW15,SW,way,145796452,way/145796452,51.4672811,-0.2201128,The Half Moon,Free House,,93,Lower Richmond Road,London,,,+44 20 8780 9383,https://www.halfmoon.co.uk/,Q7738651,"Mo-Th 11:00-23:00; Fr,Sa 11:00-01:00; Su 11:00-23:00",,,,,,,SW15,SW
,EC1V,EC,way,146543172,way/146543172,51.5281488,-0.1045388,Dame Alice Owen,,,292-294,St. John Street,London,,,,https://www.damealiceowen.com/,,,,,,,,,EC1V,EC
,SW6,SW,way,146549714,way/146549714,51.4799368,-0.2026796,The Fulham Mitre,,,,,London,,,,,,,,,,,,,SW6,SW
,,,way,146936808,way/146936808,51.6563021,-0.2078683,Sebright Arms,McMullen,,9,Alston Road,,,,,,,,,,,,,,,
,EC1A,EC,way,146986827,way/146986827,51.5187908,-0.1004541,The Butcher's Hook and Cleaver,,Fuller's,61,West Smithfield,London,,,,https://www.butchershookandcleaver.co.uk/,,,,,,,,,EC1A,EC
,EC1M,EC,way,146989396,way/146989396,51.5197721,-0.1021298,The Hope,Youngs,Young's,94,Cowcross Street,London,,,,,Q16994281,,,,,,,,EC1M,EC
,EC1A,EC,way,146989400,way/146989400,51.5194672,-0.0991535,Old Red Cow,,,71-72,Long Lane,London,,,,http://theoldredcow.com/,,,,,,,,,EC1A,EC
,EC1M,EC,way,147004014,way/147004014,51.5202618,-0.10139,Barsmith,,,18-20,St. John Street,London,,,,,,,,,,,,,EC1M,EC
,EC1A,EC,way,147191437,way/147191437,51.5165523,-0.0965952,The Lord Raglan,,Greene King,61,St. Martin's Le Grand,London,,,,https://www.greeneking.co.uk/pubs/greater-london/lord-raglan,,Mo-Fr 11:00-23:00; Sa 11:00-19:30; Su Off,,,,,,,EC1A,EC
,SW3,SW,way,147249458,way/147249458,51.4884962,-0.1659109,Chelsea Potter,,Greene King,119,King's Road,London,,,+44 20 7352 9479,https://www.greeneking-pubs.co.uk/pubs/greater-london/chelsea-potter/,Q22000660,,,,,,,,SW3,SW
,SW1W,SW,way,147249462,way/147249462,51.4905315,-0.1523459,The Orange,,,37-39,Pimlico Road,London,,,,https://www.theorange.co.uk/,Q27081264,,,,,,,,SW1W,SW
,W14,W,way,147314581,way/147314581,51.4882987,-0.2043968,The Clarence,,,148,North End Road,London,,,,,,,,,,,,,W14,W
,W14,W,way,147338881,way/147338881,51.4866671,-0.2033323,The Elm,,,206,North End Road,London,,,,,,,,,,,,,W14,W
,W14,W,way,147338883,way/147338883,51.4873532,-0.203726,The Old Oak,,,180,North End Road,London,,,,,,,,,,,,,W14,W
,EC1M,EC,way,147495191,way/147495191,51.5211978,-0.1017737,White Bear,,,57,St. John Street,London,,,,,Q17031032,,,,,,,,EC1M,EC
,,,way,147669044,way/147669044,51.3890731,-0.1589886,Crown of Mitcham,,,,Carshalton Road,Mitcham,,,,,,,,,,,,,,
,EC1R,EC,way,147734606,way/147734606,51.5250218,-0.1102984,The Clerkenwell Tavern,,,2,Exmouth Market,London,,,+44 20 8161 0439,https://theclerkenwelltavern.co.uk/,,Mo-Tu 12:00-23:00; We 12:00-24:00; Th-Sa 12:00-01:00; Su 12:00-23:00,,,,,,,EC1R,EC
,,,way,147927710,way/147927710,51.3624527,-0.4591555,Hand and Spear Hotel,Youngs,Young's,,Old Heath Road,Weybridge,,,+44 1932828063,https://www.handandspear.co.uk/,Q26657917,Mo-Su,,,,,,,,
,W1G,W,way,147997976,way/147997976,51.5200699,-0.1461846,The Jackalope,Samuel Smith's Brewery,,43,Weymouth Mews,London,,,,https://jackalopelondon.com/#firstPage,,,,,,,,,W1G,W
,W1U,W,way,148011247,way/148011247,51.5196984,-0.155661,The Barley Mow,,,8,Dorset Street,London,,,,https://www.barleymowlondon.co.uk/,Q17985738,,,,,,,,W1U,W
,NW1,NW,way,148155199,way/148155199,51.5219345,-0.1570068,The Globe,,Greene King,43-47,Marylebone Road,London,,,,https://www.greeneking.co.uk/pubs/greater-london/globe,,,,,,,,,NW1,NW
,NW1,NW,way,148305760,way/148305760,51.5225285,-0.1568685,The Metropolitan Bar,,Wetherspoon,7,"Station Approach, Marylebone Road",London,,,+44 20 7486 3489,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-metropolitan-bar-marylebone,Q88965897,Mo-Sa 08:00-23:30; Su 09:00-22:30,,,,,,,NW1,NW
,EC4Y,EC,way,148677469,way/148677469,51.5129665,-0.1067494,The Harrow,,Fuller's,22,Whitefriars Street,London,,,,https://www.harrowlondon.co.uk/,Q27083738,,,,,,,,EC4Y,EC
,W1W,W,way,148695430,way/148695430,51.5176529,-0.1418638,The George,Greene King,,55,Great Portland Street,London,,,,https://thegeorge.london/pub/,Q27087166,,,,,,,,W1W,W
,,,way,148696355,way/148696355,51.6524951,-0.219679,The Arkley,Mitchells & Butlers,,,Barnet Road,,,,+44 20 8449 0106,https://www.thearkley.co.uk/,,Mo-Sa 11:00-23:00; Su 11:00-22:30,,,,,,,,
,W14,W,way,148723643,way/148723643,51.4943978,-0.2101886,The Cumberland Arms,,,29,North End Road,London,,,,https://www.thecumberlandarmspub.co.uk/,,,,,,,,,W14,W
,W6,W,way,148755881,way/148755881,51.4973241,-0.2230041,,Youngs,Young's,170,Shepherds Bush Road,London,,,,,,,,,,,,,W6,W
,,,way,148803004,way/148803004,51.364897,-0.164484,The Greyhound,,,,,,,,,http://www.greyhoundhotel.net/,Q26318679,,,,,,,,,
,W1U,W,way,148878074,way/148878074,51.5214796,-0.1520653,The Prince Regent,,,71,Marylebone High Street,London,,,,https://www.theprinceregentw1.co.uk/,Q27081696,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,,,W1U,W
,W1U,W,way,148893860,way/148893860,51.5180582,-0.1513399,Angel In The Fields,Samuel Smith,Samuel Smith,37,Thayer Street,London,,,,,,,,,,,,,W1U,W
,W1G,W,way,149052141,way/149052141,51.5196676,-0.1502131,The King's Head,,,13,Westmoreland Street,London,,,,,,,,,,,,,W1G,W
,W2,W,way,149060320,way/149060320,51.5100381,-0.1923192,The Champion,,,1,Wellington Terrace,London,,,+44 20 7792 4527,https://www.thechampionpub.co.uk/#,,,,,,,,,W2,W
,EC1V,EC,way,149070189,way/149070189,51.5233155,-0.100327,The Sutton Arms,,,16,Great Sutton Street,London,,,,,,,,,,,,,EC1V,EC
,,,way,149229416,way/149229416,51.5796257,-0.3325275,The Junction,,,9,Gayton Road,Harrow,,,,,,,,,,,,,,
,N1,N,way,149382915,way/149382915,51.5321961,-0.1065525,The Peacock,,,3-5,Islington High Street,London,,,,,,,,,,,,,N1,N
,,,way,149385988,way/149385988,51.3057528,0.2295919,The Bell,,,,High Street,,,,,,,,,,,,,,,
,,,way,149385999,way/149385999,51.3128452,0.1886608,The Bull,,Greene King,,High Street,,,,,https://www.greeneking.co.uk/pubs/kent/bull-otford,Q26550182,,,,,,,,,
,EC1V,EC,way,149390344,way/149390344,51.5258666,-0.0995814,The Old Ivy House,,,166,Goswell Road,London,,,+44 20 7253 7429,,,Mo-Su 10:00-01:00,,,,,,,EC1V,EC
,,,way,149427483,way/149427483,51.3729581,-0.4401059,The Flintgate,,,139,Oatlands Drive,Weybridge,,,,,,,,,,,,,,
,,,way,149921379,way/149921379,51.3054547,0.2536443,The Chequers,,,,Watery Lane,,,,,,Q26549786,,,,,,,,,
,,,way,150142248,way/150142248,51.3680258,-0.4487321,The Jolly Farmer,,,41,Prince's Road,Weybridge,,,,,,,,,,,,,,
,SW6,SW,way,150563483,way/150563483,51.4850136,-0.2024335,The Goose,,,248,North End Road,London,,,,,,"Mo-Th 09:00-22:00, Fr,Su 09:00-23:00, Sa 09:00-24:00",,,,,,,SW6,SW
,SW6,SW,way,150574019,way/150574019,51.4813577,-0.1995737,Cock Tavern,Young's,Young's,360,North End Road,London,,,,,Q15979552,,,,,,,,SW6,SW
,NW1,NW,way,150695607,way/150695607,51.5220686,-0.166073,Bell Inn,,,91,Bell Street,London,,,,,,,,,,,,,NW1,NW
,N17,N,way,151161058,way/151161058,51.5903031,-0.0646004,The Volunteer,,,,,,,,,,,,,,,,,,N17,N
,SW6,SW,way,151171737,way/151171737,51.4799074,-0.1960165,Bootsy Brogan's,,,1,Fulham Broadway,London,,,,https://www.allinlondon.co.uk/clubs-bars/pubs/1639-bootsy-brogans,,,,,,,,,SW6,SW
,SW6,SW,way,151288979,way/151288979,51.4801859,-0.189043,The Butcher's Hook,,Greene King,477,Fulham Road,London,,,+44 20 3764 2816,https://www.greeneking.co.uk/pubs/greater-london/butchers-hook?,,,,,,,,,SW6,SW
,WC2N,WC,way,151297126,way/151297126,51.5109252,-0.1272281,The Salisbury,,Greene King,90,St Martin's Lane,London,,,,https://www.greeneking.co.uk/pubs/greater-london/salisbury,Q15991477,Mo-We 11:00-23:00;Th 11:00-23:30;Fr 11:00-24:00;Sa 12:00-24:00;Su 12:00-22:30,,,,,,,WC2N,WC
,,,way,151411430,way/151411430,51.3625892,-0.1686127,The Windsor Castle,,,378,Carshalton Road,Carshalton,,,,https://www.windsorcastlepub.com/,,,,,,,,,,
,W14,W,way,151490690,way/151490690,51.4997305,-0.2153352,The Bird in Hand,,,88,Masbro' Road,London,,,,https://thebirdinhandlondon.com/,,,,,,,,,W14,W
,W14,W,way,151524248,way/151524248,51.4907224,-0.2064449,Famous 3 Kings,,,171,North End Road,London,,,,https://www.socialpubandkitchen.co.uk/famous-three-kings-west-kensington,,Mo-Th 12:00-23:00; Fr 12:00-25:00; Sa 11:00-25:00; Su 11:00-23:00,,,,,,,W14,W
,W14,W,way,151542785,way/151542785,51.4894003,-0.2095192,Curtains Up,,,28a,Comeragh Road,London,,,,,,,,,,,,,W14,W
,W8,W,way,151789101,way/151789101,51.4968085,-0.1926957,The Devonshire Arms,Mitchells & Butlers,,37,Marloes Road,London,,,+44 20 7937 0710,https://www.thedevonshirearmskensington.co.uk/,,Mo-Sa 12:00-23:30; Su 12:00-22:30,,,,,,,W8,W
,,,way,152728633,way/152728633,51.4260613,-0.3771962,The Hampton,,,,The Avenue,Hampton,,,,https://www.hamptonalehousehampton.co.uk/,,"Mo-We 07:00-23:00, Th 07:00-23:59, Fr-Su 12:00-02:00, Fr,Sa 07:00-11:59, Su 07:00-21:00",,,,,,,,
,,,way,153018827,way/153018827,51.3678081,-0.4606056,The Waverley,,,24,Heath Road,Weybridge,,,,,,,,,,,,,,
,N7,N,way,153027823,way/153027823,51.5508116,-0.1103013,Victoria Tavern,,,203,Holloway Road,London,,,,,,,,,,,,,N7,N
,WC2H,WC,way,153690421,way/153690421,51.5154902,-0.1278407,The Angel,Sam Smith's,,,,,,,,,Q117706199,,,,,,,,WC2H,WC
,W1F,W,way,153698493,way/153698493,51.5126563,-0.1365791,Sun and 13 Cantons,"Fuller, Smith & Turner plc",Fuller's,21,Great Pulteney Street,London,,,,https://www.sunand13cantons.co.uk/,Q18162102,,,,,,,,W1F,W
,N1,N,way,153779530,way/153779530,51.531425,-0.0939456,The Wenlock Arms,,,26,Wenlock Road,London,,,,https://wenlockarms.com/,Q7774242,"Tu-We 16:00-23:00, Th 12:00-24:00, Fr-Sa 12:00-01:00, Su 12:00-22:00",,,,,,,N1,N
,N6,N,way,154117129,way/154117129,51.5754474,-0.150966,The Bull,,,13,North Hill,London,,,+44 20 8341 0510,https://www.thebullhighgate.com/,Q27085740,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30,,,,,,,N6,N
,,,way,154792747,way/154792747,51.3442669,-0.1972086,The California,,Ember Inns,267,Brighton Road,Sutton,,,,https://www.emberinns.co.uk/nationalsearch/london/the-california-sutton/food,,,,,,,,,,
,EC1V,EC,way,154856396,way/154856396,51.5270176,-0.089041,Old Fountain,,,3,Baldwin Street,London,,,+44 20 7253 2970,https://oldfountain.co.uk/,,,,,,,,,EC1V,EC
,W9,W,way,154952350,way/154952350,51.5271918,-0.1830815,Warrington,,,93,Warrington Crescent,London,,,+44 20 7286 8282,https://www.thewarrington.co,Q17062311,Mo-Th 15:00-23:00; Fr 15:00-00:00; Sa 12:00-00:00; Su 12:00-22:30,,,,,,,W9,W
,W9,W,way,155001536,way/155001536,51.5220225,-0.1838677,Warwick Castle,,,6,Warwick Place,London,,,,http://www.capitalpubcompany.com/the-warwick-castle/,Q17041248,,,,,,,,W9,W
,SW9,SW,way,155062259,way/155062259,51.4663769,-0.1197249,Marquis of Lorne,,,,,,,,,,,,,,,,,,SW9,SW
,W9,W,way,155265199,way/155265199,51.5255015,-0.1791993,The Eagle,,,15,Clifton Road,London,,,,,,,,,,,,,W9,W
,,,way,155270437,way/155270437,51.3676087,-0.195243,The Winning Post,,,265,High Street,,,,,,,,,,,,,,,
,EC1R,EC,way,155341971,way/155341971,51.524138,-0.1097433,The Eagle,,,159,Farringdon Road,London,,,+44 20 7837 1353,https://theeaglefarringdon.co.uk/,,,,,,,,,EC1R,EC
,EC1R,EC,way,155343103,way/155343103,51.5227879,-0.1063854,The Green,,,29,Clerkenwell Green,London,,,,https://www.thegreenclerkenwell.com,,Mo 17:00-22:00; Tu-We 12:00-22:30; Th-Sa 12:00-23:30,,,,,,,EC1R,EC
,EC1V,EC,way,155354349,way/155354349,51.5232109,-0.1039624,The Dovetail,,,9-10,Jerusalem Passage,London,,,+44 20 7490 7321,https://www.dovetailec1.co.uk,,,,,,,,,EC1V,EC
,EC1R,EC,way,155363856,way/155363856,51.523877,-0.1067774,Horseshoe,,,24,Clerkenwell Close,London,,,,,,Mo-Fr 12:00-23:00,,,,,,,EC1R,EC
,EC1R,EC,way,155363890,way/155363890,51.5231819,-0.1052383,The Crown Tavern,,,43,Clerkenwell Green,London,,,+44 20 7253 4973,http://www.thecrowntavernec1.co.uk,Q26490121,Mo-Sa 12:00-23:00; Su 12:00-20:00,,,,,,,EC1R,EC
,EC1R,EC,way,155363891,way/155363891,51.5232688,-0.1058192,The Three Kings,,,7,Clerkenwell Close,London,,,+44 20 3781 1359,https://www.thethreekings.london,,Mo-Sa 12:00-23:00; Su 12:00-21:00,,,,,,,EC1R,EC
,EC1V,EC,way,155366810,way/155366810,51.5271864,-0.0970114,The Corner Bar,,,,,,,,,,,,,,,,,,EC1V,EC
,EC2A,EC,way,155367405,way/155367405,51.5248391,-0.0819902,The Griffin,,,93,Leonard Street,London,,,+44 20 3745 7496,https://www.the-griffin.com/,Q27086982,Mo-Fr 12:00-00:00; Sa 12:00-01:00; Su 13:00-22:00,,,,,,,EC2A,EC
,EC4R,EC,way,155428083,way/155428083,51.5110089,-0.0893986,The Bell,Stonegate,,29,Bush Lane,London,,,,https://www.greatukpubs.co.uk/bell-bush-lane,Q27083820,,,,,,,,EC4R,EC
,EC3V,EC,way,155428084,way/155428084,51.512238,-0.0844553,The Swan Tavern,,Fuller's,77-80,Gracechurch Street,London,,,,https://www.swanec3.co.uk/,,,,,,,,,EC3V,EC
,W2,W,way,155488603,way/155488603,51.5154924,-0.1746004,Sawyers Arms,,Greene King,8-9,London Street,London,,,,https://www.greeneking.co.uk/pubs/greater-london/sawyers-arms,,,,,,,,,W2,W
,W2,W,way,155488605,way/155488605,51.5150087,-0.1739,The Sussex Arms,,,21,London Street,London,,,+44 20 7723 1026,http://www.sussexarms.com/,,,,,,,,,W2,W
,W2,W,way,155494899,way/155494899,51.5169157,-0.1729579,Fountains Abbey,,Greene King,109,Praed Street,London,,,,https://www.greeneking.co.uk/pubs/greater-london/fountains-abbey,,,,,,,,,W2,W
,WC1X,WC,way,155724663,way/155724663,51.5285099,-0.1158985,The Carpenters Arms,,Taylor Walker,,,,,,,,,,,,,,,,WC1X,WC
,WC1X,WC,way,155724665,way/155724665,51.5266545,-0.113356,The Union Tavern,,,52,Lloyd Baker Street,London,,,+44 20 7278 0111,https://www.uniontavernlondon.uk/,,Mo-Sa 10:00-23:00; Su 10:00-22:30,,,,,,,WC1X,WC
,WC1X,WC,way,155731385,way/155731385,51.5240077,-0.1157437,The Blue Lion,,,133,Gray's Inn Road,London,,,,,,Mo-Fr 12:00-23:00; Sa Off; Su Off,,,,,,,WC1X,WC
,N1,N,way,156211836,way/156211836,51.5271121,-0.0877364,The 3 Crowns,,,8,East Road,London,,,,,,,,,,,,,N1,N
,N20,N,way,156501798,way/156501798,51.6302216,-0.174419,The Griffin,,,1262,High Road,London,,,+44 20 8445 1110,https://www.griffinwhetstone.pub/,,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:30,,,,,,,N20,N
,W1F,W,way,156620042,way/156620042,51.5138375,-0.1349787,The Blue Posts,,,22,Berwick Street,London,,,+44 20 7437 5008,https://www.theblueposts.net/,,Mo-Sa 11:30-23:00; Su 11:30-22:30,,,,,,,W1F,W
,EC3R,EC,way,156725307,way/156725307,51.5099705,-0.08034,Feeney's,,,48,Mark Lane,London,,,,https://www.feeneyspubs.com/marklane,,Mo 12:00+; Tu-Fr 12:00-23:00,,,,,,,EC3R,EC
,EC3A,EC,way,156734415,way/156734415,51.5138099,-0.0788975,The Trinity Bell,,Fuller's,20,Creechurch Lane,London,,,,https://www.thetrinitybell.co.uk/,,,,,,,,,EC3A,EC
,EC3A,EC,way,156734417,way/156734417,51.5136899,-0.0785468,The Craft Beer Co,,The Craft Beer Co.,29-31,Mitre Street,London,,,,,,,,,,,,,EC3A,EC
,EC2A,EC,way,157021561,way/157021561,51.5260672,-0.080531,The Barley Mow,,,127,Curtain Road,London,,,,,,,,,,,,,EC2A,EC
,N1,N,way,157026553,way/157026553,51.5286232,-0.0916409,The Eagle,,,2,Shepherdess Walk,London,,,,https://www.theeaglehoxton.co.uk/,,,,,,,,,N1,N
,EC2A,EC,way,157236295,way/157236295,51.5243737,-0.0800746,The Old Blue Last,,,38,Great Eastern Street,London,,,+44 20 7739 7033,https://www.theoldbluelast.com,Q18346946,Mo-We 13:00-24:00; Th 13:00-01:00; Fr-Sa 13:00-03:00; Su 13:00-24:00,,,,,,,EC2A,EC
,EC1V,EC,way,157247469,way/157247469,51.5260468,-0.0851025,The Horns,,,262-264,Old Street,London,,,,,,,,,,,,,EC1V,EC
,E1,E,way,157322970,way/157322970,51.52165,-0.0756836,Commercial Tavern,,,142,Commercial Street,London,,,+44 20 3137 9563,https://www.commercial-tavern.com/,Q26318314,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,,,E1,E
,E1,E,way,157322996,way/157322996,51.5225031,-0.0782488,The Crown and Shuttle,,,226,Shoreditch High Street,London,,,+442073752905,https://www.crownandshuttle.com/,,Mo 16:00-23:00; Tu-We 12:00-23:00; Th-Fr 12:00-00:00; Sa 12:00-01:00,,,,,,,E1,E
,E1,E,way,157322999,way/157322999,51.5227656,-0.078188,Goose Island Brew Pub,,,222,Shoreditch High Street,London,,,,,,,,,,,,,E1,E
,E1,E,way,157323000,way/157323000,51.5193553,-0.074291,The Ten Bells,,,84,Commercial Street,London,,,,,Q2414574,"Mo-We,Su 12:00-24:00; Th-Sa 12:00-01:00",,,,,,,E1,E
,E1,E,way,157323017,way/157323017,51.5201489,-0.0742242,The Golden Heart,,,110,Commercial Street,London,,,,,Q21008660,,,,,,,,E1,E
,SE5,SE,way,157452542,way/157452542,51.464479,-0.0981144,The Cambria,,,40,Kemerton Road,London,,,+44 20 7326 0426,https://thecambrialondon.co.uk/,,Mo-Fr 11:00-23:00; Sa 11:00-24:00; Su 12:00-22:30,,,,,,,SE5,SE
,N18,N,way,157617680,way/157617680,51.6120058,-0.0652119,The White Horse,,,,,,,,,,,,,,,,,,N18,N
,WC1A,WC,way,157757561,way/157757561,51.5169981,-0.1250478,The Old Crown Pub,,,33,New Oxford Street,London,,,,https://www.samuelsmithsbrewery.co.uk/,,,,,,,,,WC1A,WC
,WC2H,WC,way,157767121,way/157767121,51.5135794,-0.129534,The Cambridge,,Nicholson's,,Charing Cross Road,London,,,,https://www.nicholsonspubs.co.uk/restaurants/london/thecambridgecambridgecircuslondon,Q124360651,,,,,,,,WC2H,WC
,W1D,W,way,157767122,way/157767122,51.5133979,-0.1298595,The Spice of Life,,,6,Moor Street,London,,,+44 20 7437 7013,https://www.spiceoflifesoho.com/,Q7762629,,,,,,,,W1D,W
,W1D,W,way,157771389,way/157771389,51.513882,-0.1296871,The Coach & Horses,Shepherd Neame,Shepherd Neame,2,Old Compton Street,London,,,+44 20 7434 4294,https://www.coachandhorsesoldcompton.co.uk/,Q27082196,,,,,,,,W1D,W
,W1D,W,way,157779526,way/157779526,51.5129204,-0.1322801,Admiral Duncan,Stonegate,,54,Old Compton Street,London,,,,https://www.admiral-duncan.co.uk/soho,Q4683676,,,,,,,,W1D,W
,W1D,W,way,157779556,way/157779556,51.5123174,-0.1331259,Duke of Wellington,Stonegate,,77,Wardour Street,London,,,+44 20 7439 1274,https://www.dukeofwellingtonsoho.co.uk/london,,Mo-Sa 12:00-24:00; Su 12:00-23:30,,,,,,,W1D,W
,W1F,W,way,157779664,way/157779664,51.5140538,-0.1341888,The Ship,Fullers,Fuller's,116,Wardour Street,London,,,,https://www.shipsoho.co.uk/,Q113728208,"Mo-Fr 12:00-23:00, Sa 13:00-23:00",,,,,,,W1F,W
,,,way,157956284,way/157956284,51.6421151,-0.1632433,Prince of Wales,Stonegate,,2,Church Hill Road,East Barnet,,,,https://www.greatukpubs.co.uk/prince-of-wales-east-barnet,,"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 12:00-23:00",,,,,,,,
,SW15,SW,way,157991592,way/157991592,51.4673052,-0.2171074,Duke's Head,Young's,Young's,8,Lower Richmond Road,London,,,+44 20 8788 2552,https://www.dukesheadputney.com/,Q15979555,"Mo-Th 12:00-24:00; Fr,Sa 12:00-01:00; Su 12:00-22:30",,,,,,,SW15,SW
,SW15,SW,way,157991596,way/157991596,51.4652003,-0.2127718,The Boathouse,Young's,,32,Brewhouse Lane,London,,,,https://www.boathouseputney.co.uk/,,12:00-23:00,,,,,,,SW15,SW
,SW1W,SW,way,158919239,way/158919239,51.4930914,-0.1533357,Duke of Wellington,,,63,Eaton Terrace,London,,,,https://www.dukeofwellingtonbelgravia.co.uk/,Q26319747,Mo-Sa 12:00-23:00; Su 12:00-21:00,,,,,,,SW1W,SW
,SW15,SW,way,158998447,way/158998447,51.4660548,-0.2167546,Bricklayer's Arms,Free House,,32,Waterman Street,London,,,,http://www.bricklayers-arms.co.uk/,Q16846398,Mo-Su 12:00-23:00,,,,,,,SW15,SW
,W1U,W,way,159039182,way/159039182,51.5147407,-0.1514512,The Duchess,,,39,Duke Street,London,,,,https://www.thechaptercollection.co.uk/duchess-marylebone,,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 12:00-22:00,,,,,,,W1U,W
,EC2A,EC,way,159052524,way/159052524,51.5204366,-0.0849871,The Flying Horse,,,52,Wilson Street,London,,,+44 20 7247 5338,https://www.flyinghorsepub.co.uk/,Q27083485,Mo-Fr 11:00-00:00,,,,,,,EC2A,EC
,W12,W,way,159244751,way/159244751,51.5053327,-0.2243896,The Defector's Weld,,,170,Uxbridge Road,London,,,+44 20 8749 0008,https://www.defectors-weld.co.uk/,,,,,,,,,W12,W
,E17,E,way,159296346,way/159296346,51.5877776,-0.0204334,Ye Olde Rose and Crown,,,53-55,Hoe Street,London,,,+44 20 8509 3880,https://www.yeolderoseandcrowntheatrepub.co.uk/,,Mo-Th 15:00-23:00; Fr 14:00-01:00; Sa 12:00-01:00; Su 12:00-23:00,,,,,,,E17,E
,SW1W,SW,way,159407057,way/159407057,51.4964883,-0.1475447,The Plumbers Arms,,Greene King,14,Lower Belgrave Street,London,,,,https://www.greeneking.co.uk/pubs/greater-london/plumbers-arms,Q18161227,,,,,,,,SW1W,SW
