calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,
NW3,NW,way,1248129184,way/1248129184,51.5585653,-0.1758419,The Old White Bear,,https://commons.wikimedia.org/wiki/Special:FilePath/Old_White_Bear%2C_Hampstead%2C_NW3_(4760777235).jpg,,,,,1704,"The Old White Bear is an independent pub in Hampstead, described as being at the heart of the area since 1704. It’s located on the edge of Hampstead Heath, within an easy walk of Hampstead High Street. The pub offers a great range of craft beers and well-kept ales, plus wine from top suppliers and local craft brewers. Food is served daily, with a fresh daily menu prepared by chefs on site and a focus on famous Sunday roasts. The venue is welcoming year-round, with roaring fires in winter and suntrap seating in summer, plus lots of bears on the walls. There’s also a monthly Hampstead Comedy Night in the upstairs function room.",,,TRUE,,,,1,Well Road,,https://theoldwhitebearhampstead.co.uk/,Q20876252,Mo-Th 12:00-23:00, Fr-Sa 11:00-23:00, Su 12:00-22:30,,,,,0.9,0,0.95,0,0.2,0,,0,0.95,0,0,0,ok,,,,
NW3,NW,way,67827145,way/67827145,51.5538239,-0.1675839,The Roebuck,,https://commons.wikimedia.org/wiki/Special:FilePath/Roebuck_Hotel%2C_Pond_Street%2C_Hampstead%2C_London%2C_England-27April2008.jpg,,,,,,"The Roebuck is a traditional “country style” pub in Hampstead, just by Parliament Hill gates and close to Hampstead Heath. It’s described as a pit-stop for muddy boot dog walkers and a post-school-run coffee hub, with a friendly neighbourhood atmosphere. The pub offers seasonal food and drinks, including lunch & dinner and a Sunday roast, plus summer spritzes. There’s a heated pub garden and private space for events, including use of the Fawn Bar for celebrations and meetings. The Roebuck also promotes watching World Cup 2026 matches live with big screens and a lively crowd.",TRUE,,TRUE,,,,15,Pond Street,+44 20 7435 7354,https://www.roebuckhampstead.com/,Q26432022,,,,,,,,0.9,0,0,0.55,0.95,0,TRUE,0.9,0.95,0,0,0,ok,,,,
NW3,NW,way,840360163,way/840360163,51.5533353,-0.161644,The Stag,,,,,,,,"The Stag is a North London pub in Hampstead/Belsize Park known for “proper pub food” (including roasts), “proper pints” and a rotating selection of beers and martinis. It has a standout Garden Room with a retractable roof, a dedicated garden bar, a second kitchen and rotisserie dishes, plus outdoor screens for major fixtures. The pub also offers a private upstairs space with its own terrace, beer taps and DJ/music options for celebrations. Regular events include quiz night every Monday and a DJ every Friday, with World Cup 2026 shown live and other seasonal events.",TRUE,TRUE,TRUE,,,,67,Fleet Road,,https://www.thestagnw3.com/,,,,,,,,,0.92,0,0,0.55,0.95,0.75,TRUE,0.9,0.9,0.35,0,0,ok,,,,
NW3,NW,way,409316355,way/409316355,51.5456964,-0.1628229,The Washington,Mitchells & Butlers,https://commons.wikimedia.org/wiki/Special:FilePath/Washington%2C_Belsize_Park%2C_NW3_(3905278876).jpg,,,,,,"The Washington is an iconic London pub perched on a street corner just north of Primrose Hill. It offers a “drinking and dining experience” with an explorative drinks menu and flavoursome food, plus an authentic, homely atmosphere suitable for lazy lunches and family dinners. The page also promotes reserving a table online and includes a link to the food menu. Opening hours are listed for each day, and the site provides an address in London (NW3 4UE) and a contact phone number.",,,TRUE,,,,50,England's Lane,+44 20 7722 8842,http://thewashingtonhampstead.co.uk/,Q17030743,Mo-Th 12:00-23:00, Fr 12:00-24:00, Sa 10:00-24:00, Su 12:00-22:30,,,,0.86,0.95,0,0,0,0,,0,0.9,0,0,0,ok,,,,
NW3,NW,way,553138189,way/553138189,51.5587201,-0.1736006,The Wells Tavern,,https://commons.wikimedia.org/wiki/Special:FilePath/Wells_Tavern%2C_Hampstead%2C_NW3_(2629997899).jpg,,,,,,"The Wells is a bar and restaurant in Hampstead, described as a destination and a Georgian architectural gem. The pub was transformed from a rundown pub into its current Georgian style 21 years ago. It offers a Free House selection of beers, plus weekly cocktail specials and a wine list focused on value. Food is served with innovative, seasonal menus led by head chef Greg Smith, with dining across the ground floor and three differently decorated first-floor dining rooms. The ground floor includes a fireplace, board games, dog bowls and sofas, and spaces are available for private dining for up to 16 people.",,,TRUE,TRUE,,,30,Well Walk,+44 20 7794 3785,https://thewellshampstead.co.uk/,Q16707778,Mo-Fr 12:00-23:00, Sa 12:00-23:00, Su 12:00-22:30,,,,,0.9,0.95,0,0,0,0,,0,0.95,0.8,0,0,ok,,,,
NW4,NW,node,250080603,node/250080603,51.5901278,-0.226129,Claddagh Ring,,,,,,,,,,,,,,,,,+44 20 8203 2600,https://www.claddagh-ring.co.uk/,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,,,
NW4,NW,node,13667302001,node/13667302001,51.5825484,-0.2280084,The Bodhran,,,,,,,,"The Bodhran is a pub with a busy “What’s On” programme, featuring live music every week and live sports shown daily. The events listing includes regular football coverage such as Premier League, Champions League, and Europa League, alongside entertainment like karaoke nights and performances by named acts (e.g., Lynette Frances, Gary Hind, Kenny J, The Kaydees). The page also highlights promotions and encourages visitors to check what’s coming up through the site’s events section.",,TRUE,,,,,3,Vivian Avenue,+44 20 8201 5736,https://www.thebodhranpub.com/,,Su-Th 12:00-00:00, Fr-Sa 12:00-01:00,,,,,,0.78,0,0,0,0,0.9,TRUE,0.95,0,0,0,0,ok,,,,
NW4,NW,node,250080453,node/250080453,51.5913275,-0.2279046,The Greyhound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5,NW,way,117607358,way/117607358,51.5588883,-0.1486554,Bull & Last,,,,,,,,"Bull & Last is described as “a pub with guest rooms in north London”. The site highlights seven elegantly decorated guest rooms inspired by Kenwood House and Hampstead Heath, with en-suite bathrooms and high-end amenities. The rooms are individually themed (e.g., Somerset, Ellis, Keats, Dido, Faraday, Mansfield, Gotto) with detailed references to art and historical figures connected to the Heath. The pub also offers food, with menus that change daily based on season and availability, and a set menu mentioned for a specific date range. There is also a shop selling items such as Woodsome products, tote bags, and a Bull & Last cookbook.",,,TRUE,,,TRUE,168,Highgate Road,,https://thebullandlast.co.uk/,,,,,,,,,0.86,0,0,0,0,0,,0,0.9,0,0,0.95,ok,,,,
NW5,NW,node,4285984291,node/4285984291,51.5468006,-0.1468365,Camden Beer Hall,Camden Town Brewery,,,,,,,"Camden Beer Hall is a beer lovers venue in Camden, “under the original arches”, serving fresh pints from beer taps. The site highlights brewery tours through the shiny brewhouse, plus a weekly beer-and-food offer with a new food menu to pair with your pint (with the kitchen closed on Mondays & Tuesdays). There are regular events including Hoppy Hour (£5 pints every Friday 5–8pm) and a Beer Hall quiz every last Wednesday of the month, with prizes such as a bar tab or brewery tour. The page also includes an address in Kentish Town and a link to book a table.",,,TRUE,,,,55-59,Wilkin Street Mews,,https://camdentownbrewery.com/pages/visit-us,,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00",,,,,,,0.86,0,0,0.55,0,0,,0,0.9,0,0,0,ok,,,,
NW5,NW,node,2636979676,node/2636979676,51.5585343,-0.1436626,Dartmouth Arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5,NW,node,98170592,node/98170592,51.5614305,-0.1504467,Duke of St. Albans,,,,,,,,,,,,,,,15,Highgate Road,,https://www.dukeofstalbans.com/,,"Mo-Th 12:00-23:00; Fr,Sa 10:00-00:00; Su 12:00-22:00",,,,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,very_thin_scrape,,
NW5,NW,way,205275925,way/205275925,51.5488017,-0.1459603,George IV,,,,,,,,,,,,,,,76,Willes Road,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5,NW,way,110512372,way/110512372,51.5550791,-0.1400504,Junction Tavern,Stonegate,https://commons.wikimedia.org/wiki/Special:FilePath/The_Junction_Tavern%2C_Kentish_Town_2020.jpg,,,,,1899,"Nestled in the heart of London, The Junction Tavern is more than just a pub—it’s a warm, inviting space where you can unwind, enjoy great food and drink, and meet two of our friendliest regulars: our pub dogs, Teddy and Bella. These two are part of the family here and can often be found greeting guests or lounging by the fireplace.",,,TRUE,TRUE,,,101,Fortess Road,+44 20 7485 9400,https://jtnw5.com/,Q97503363,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,generic_chain_page,"The provided markdown is a Stonegate Group 'UK Pub Finder' results page with no venue-specific details for Junction Tavern (no address, phone, or pub features shown).",
NW5,NW,way,1238736065,way/1238736065,51.5480938,-0.1389463,Lion and Unicorn,Young's,,,,,,,"The Lion & Unicorn is a “foodie pub” in Kentish Town, tucked away behind Kentish Town High Street and known for its award-winning garden. It serves seasonal British pub food with ever-changing specials, plus brunch & lunch, cocktails and a Summer Spritz menu. The kitchen is led by Head Chef Aiden, and the pub is famous for sell-out Supper Clubs with curated food and drink pairings. There’s also a World Cup 2026 viewing setup with screens in both the bar and the back garden, alongside sharing plates and proper pub food. Dogs are welcome post-walkies.",TRUE,,TRUE,TRUE,,,42-44,Gaisford Street,+44 20 7267 2304,https://www.thelionandunicornnw5.co.uk,,Mo-Su 11:00-23:00,,,,,,,0.9,0,0,0.55,0.95,0,TRUE,0.95,0.98,0.95,0,0,ok,,,,
NW5,NW,way,803510674,way/803510674,51.5594241,-0.1406039,Lord Palmerston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5,NW,node,2561724243,node/2561724243,51.5542384,-0.1445626,Never For Ever,,,,,,,,"Never For Ever hosts regular events including comedy nights (next listed as 6th May at 7pm), DJ nights every Saturday from 8.30pm, and Thursday fixes with £6 cocktails all night. The page also mentions party bookings for small or whole venue hire, with more information and booking available via the “More info & book here” link.",,,,,,,79,Highgate Road,+44 20 7267 7007,https://neverforeverkt.com,,,,,,,,,0.78,0,0,0,0,0,,0,0,0,0,0,ok,,,,
NW5,NW,node,881370103,node/881370103,51.5490983,-0.1527848,Sir Robert Peel,,,,,,,,,,,,,,,108,Malden Road,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5,NW,way,973132221,way/973132221,51.5509967,-0.1403427,The Assembly House,Greene King,https://commons.wikimedia.org/wiki/Special:FilePath/The_Assembly_House_Pub%2C_Kentish_Town%2C_London.jpg,,,,,1898,"The Assembly House Kentish Town is a traditional British pub in North London, set in a beautiful Grade II Listed building dating back to 1898. It’s noted for its opulent interior, including a prominent French chateau-style tower. The pub offers a menu of pub food, including small plates, pub classics, and a Sunday roast with classic trimmings. It also promotes functions and venue hire. Sports fans can watch live rugby and football, with Sky and TNT Sports available, and there are regular “What’s On” events. Facilities include WiFi, family-friendly and disabled facilities, plus takeaway.",,,TRUE,TRUE,,,292-294,Kentish Town Road,+44-871-951-1000,https://www.greeneking.co.uk/pubs/greater-london/assembly-house,Q15978885,,,,,,,,0.86,0,0.78,0.55,0,0,TRUE,0.95,0.95,0.9,0,0,ok,,,,
NW5,NW,way,449266220,way/449266220,51.5517773,-0.1415661,The Bull & Gate,Young's,https://commons.wikimedia.org/wiki/Special:FilePath/The_Bull_and_Gate%2C_Kentish_Town_-_geograph.org.uk_-_245564.jpg,,,,,,"The Bull & Gate is an iconic Kentish Town pub known for “good times, great music” and a lively atmosphere. It offers food and drinks, with food served from 12pm–9pm on Sundays (and the pub open 12pm–10:30pm). The venue has a first-floor private room called the Boulogne Bar, plus spaces in the main bar for parties and events. It also promotes match viewing with “World Cup 2026” coverage, featuring big screens and a crowd vibe. Regular Sunday Sessions include roasting and Bloody Marys, and there’s a Summer Spritz feature with a spritz menu.",,,TRUE,,,,389,Kentish Town Road,+44 20 3437 0905,https://www.bullandgatenw5.co.uk/,Q16985641,Mo-We 11:00-23:00, Th-Sa 11:00-24:00, Su 11:00-22:30,,,,,0.9,0,0,0.55,0,0,TRUE,0.95,0.95,0,0,0,ok,,,,
NW5,NW,way,929791965,way/929791965,51.546085,-0.1510734,The Fiddler's Elbow,,https://commons.wikimedia.org/wiki/Special:FilePath/Fiddlers_Elbow%2C_Kentish_Town%2C_NW5_(3904408191).jpg,,,,,1845,"The Fiddlers Elbow (Camden) hosts a busy gig guide featuring live music events such as rock nights, open mic sessions, poetry jam night, and “battle of the bands” style events. The page includes dates in May 2026 with details like “7pm sign up” for open mic and “LATE BAR 1am” for a rock event. It also mentions a Crawdaddy! club night with regular vinyl-based soul/mod/Motown programming. The venue is positioned as a place for live performances and audience-participation events in Camden.",,TRUE,,,,,1,Malden Road,+44-20-7485-3269,https://www.thefiddlerselbow.co.uk/,Q27087042,,,,,,,,0.86,0,0,0,0,0.98,,0,0,0,0,0,ok,,,,
NW5,NW,way,99475943,way/99475943,51.5508064,-0.1548178,The Gipsy Queen,,,,,,,,"The Gipsy Queen is an independent, lively Camden Town pub that has reopened under new stewardship. It’s described as welcoming and brilliantly social, with a dog-friendly atmosphere and spaces for locals and newcomers to mix. The venue offers pub food at the centre of the experience, including handcrafted sourdough pizzas and a seasonal pub food menu, alongside an exciting craft beer line-up. It’s also a live sport destination with 13 screens (including five in the garden) showing major events on Sky Sports, TNT Sports and Premier Sports. There’s a games room with pool, table tennis, shuffleboard, arcade games and foosball, plus private darts and karaoke rooms, and boutique rooms coming soon for overnight stays.",TRUE,,TRUE,TRUE,TRUE,TRUE,166,Malden Road,,https://gipsyqueentavern.co.uk/,,Mo-Th 15:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-23:00,,,,,0.95,0,0,0,0.9,0,TRUE,0.98,0.95,0.95,0.9,0.85,ok,,,,
NW5,NW,way,339202679,way/339202679,51.5467895,-0.1444764,The Grafton,,,,,,,,,,,,,,,20,Prince of Wales Road,,,,Mo-Th 11:00-23:00, Fr-Sa 11:00-24:00, Su 11:00-22:30,,,,,,,,,,,,,,,,,,,,,
NW5,NW,node,831456411,node/831456411,51.5497411,-0.156314,The Lord Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5,NW,way,291687162,way/291687162,51.5491381,-0.141203,The Old Farmhouse,,,,,,,,"The Old Farmhouse in Kentish Town offers authentic, home-made Italian cuisine alongside fine wines, ales, and handcrafted cocktails in a cosy, rustic setting. Guests can reserve a table or walk in, and there’s a menu available online. The pub also promotes charming bedrooms above the pub for a stay in London. Offers include a 15% discount when booking directly, NHS & student discount (10% off food and drinks), a Sunday roast available every weekend, and takeaway available via takeaway menus inside.",,,TRUE,,,TRUE,289-291,Kentish Town Road,,https://www.theoldfarmhousepub.com/,,Mo-Su 11:00-23:00,,,,,,,0.9,0,0,0,0,0,,0,0.95,0,0,0.95,ok,,,,
NW5,NW,way,941142501,way/941142501,51.5497556,-0.1405017,The Parakeet,,,,,,,,,,,,,,,256,Kentish Town Road,+44 20 4599 6302,https://theparakeetpub.com,,Mo-Sa 12:00-24:00, Su 12:00-22:30,,,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,,,
NW5,NW,node,192399976,node/192399976,51.5529728,-0.1396355,The Pineapple,,https://commons.wikimedia.org/wiki/Special:FilePath/The_Pineapple%2C_Leverton_Street%2C_NW5_-_geograph.org.uk_-_1417714.jpg,,,,,1868,"The Pineapple is a North-west London free-house in a quiet back street north of Kentish Town, woven into the community since it was built in 1868. It’s a characterful, bustling venue with a Grade II listed bar serving carefully selected, ever-changing craft ales. Food is a highlight with a Thai kitchen and set kitchen hours, including lunch and dinner service. There’s also a sun-kissed conservatory and garden at the rear, plus a 60-person upstairs function room for private parties, with Thai buffet and party platter options. The pub runs weekly events including a pub quiz on Mondays.",TRUE,,TRUE,TRUE,,,51,Leverton Street,+44 20 7284 4631,https://www.thepineapplepubnw5.com/,Q17361862,Mo-Th 12:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-22:30,,,,,0.92,0.95,0.98,0.45,0.9,0,,0,0.98,0.95,0,0,ok,,,,
