calc_postcode,calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,addr_housenumber,addr_street,addr_city,phone,website,website_status,website_redirect,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f
,SW11,SW,way,854337125,way/854337125,51.4710831,-0.1576151,The British Flag,,103,Culvert Road,London,,,,,,,,,,,,
,SW11,SW,way,339465008,way/339465008,51.4705723,-0.1725367,The Candlemaker,,136,Battersea High Street,London,,https://www.thecandlemakerpub.com/,,,,,,,,,,
,SW11,SW,node,3340684903,node/3340684903,51.4656767,-0.1560344,The Crown,,102,Lavender Hill,London,,,,,,,,,,,,
,SW11,SW,way,99790830,way/99790830,51.4638067,-0.1681049,The Falcon,Nicholson's,2,Saint John's Hill,London,,https://www.nicholsonspubs.co.uk/restaurants/london/thefalconclaphamjunctionlondon,403,,Q15978989,,,,,,,
,SW11,SW,way,324737722,way/324737722,51.469896,-0.1712821,The Falconbrook,Portobello,1-13,Falcon Road,London,,https://thefalconbrook.co.uk/,404,,Q88917041,,,,,,,
,SW11,SW,node,287612487,node/287612487,51.4609207,-0.1664373,The Goat,,66B,Battersea Rise,London,,,,,,,,,,,,
,SW11,SW,node,1112173867,node/1112173867,51.463322,-0.169801,The Junction,Greene King,36,Saint John's Hill,London,+44 20 7228 1708,https://www.greeneking.co.uk/pubs/greater-london/junction,200,,,,,,,,,
,SW11,SW,way,341419642,way/341419642,51.4720217,-0.1654401,The Latchmere,,503,Battersea Park Road,London,,https://www.thelatchmere.co.uk/,,,,,,,,,,
,SW11,SW,way,425003585,way/425003585,51.4726075,-0.1625978,The Lighthouse,,441,Battersea Park Road,London,,https://www.thelighthousebattersea.com/,200,,,Mo-Th 12:00-23:00, Fr 12:00-00:00, Sa 10:00-00:00, Su 10:00-22:30,,,
,SW11,SW,way,1249142247,way/1249142247,51.4640941,-0.1676343,The London and South Western,Wetherspoon,276-288,Lavender Hill,London,,https://www.jdwetherspoon.com/pubs/the-london-and-south-western-battersea/,200,,,,,,,,,
,SW11,SW,node,3468565224,node/3468565224,51.4740944,-0.1570764,The Lost Society,,339,Battersea Park Road,London,,https://www.lostbattersea.co.uk,,,,,,,,,,
,SW11,SW,node,3362469515,node/3362469515,51.4753058,-0.1508474,The Magic Garden,,231,Battersea Park Road,London,,https://magicgardenpub.com/,,,,,,,,,,
,SW11,SW,way,770274342,way/770274342,51.4608068,-0.1635516,The Merchant of Battersea,,23-25,Battersea Rise,London,,https://www.themerchantbattersea.com/,,,,,,,,,,
,SW11,SW,node,287612242,node/287612242,51.4607139,-0.1671587,The Northcote,,2,Northcote Road,London,,https://www.youngs.co.uk/food-drink,200,,,,,,,,,
,SW11,SW,node,1112279162,node/1112279162,51.4574347,-0.1659716,The Northcote Saviour,,94,Northcote Road,London,,https://northcotesaviour.com/,200,,,,,,,,,
,SW11,SW,node,1601053417,node/1601053417,51.4615658,-0.1733056,The Plough,,89,St. John's Hill,London,,https://www.theploughstjohnshill.co.uk/,200,,,,,,,,,
,SW11,SW,way,111787083,way/111787083,51.4796011,-0.1658176,The Prince Albert,,,,,+44 20 7228 0923,https://www.theprincealbertbattersea.co.uk/,200,,,Mo-Sa 11:00-23:00, Su 12:00-10:30,,,,,
,SW11,SW,node,344369989,node/344369989,51.4782512,-0.1701422,The Rose Battersea,,74-76,Battersea Bridge Road,London,,https://www.therosebattersea.co.uk/,,,,,,,,,,
,SW11,SW,way,162477134,way/162477134,51.4758626,-0.1730747,The Stag Bar,,96,Westbridge Road,London,,,,,,,,,,,,
,SW11,SW,way,340395024,way/340395024,51.4735246,-0.1738275,The Woodman,Hall & Woodhouse,60,Battersea High Street,London,+44 20 7228 2968,https://www.woodman-battersea.co.uk/,200,,,,,,,,,
,SW11,SW,way,824641941,way/824641941,51.4770129,-0.1683786,Union Arms,,109,Battersea Bridge Road,London,,,,,,,,,,,,
,SW12,SW,supabase,,5e8cd155-6880-4f2a-9666-8897bfcbf0de,51.4506,-0.148038,Avalon,Three Cheers Pub Co,,,,(020) 8675 8613,,,,,,,,,,,
,SW12,SW,node,2217127366,node/2217127366,51.4449518,-0.1523815,Balham Bowls Club,,7-9,Ramsden Road,London,+44 20 8673 4700,https://www.balhambowlsclub.com/,500,,,Mo-We 16:00-23:00, Th 16:00-00:00, Fr 14:00-01:00, Sa 12:00-01:00, Su 12:00-23:00,,
,SW12,SW,node,12199018632,node/12199018632,51.4462618,-0.1501313,Balham House,,92A,Balham High Road,London,,https://www.postmarket.co.uk/,200,,,Mo-Su 18:00-23:00,,,,,,
,SW12,SW,node,12197064449,node/12197064449,51.4461436,-0.1500124,Bob's Courtyard Bar,,92A,Balham High Road,London,,https://www.postmarket.co.uk/,200,,,,,,,,,
,SW12,SW,supabase,,4fd2672f-dd88-4f4a-a6ab-2b6f9b8b913e,51.4425,-0.153266,Firefly,Independent,,,,(020) 8673 9796,,,,,,,,,,,
,SW12,SW,way,310822362,way/310822362,51.4438599,-0.1521445,Hagen & Hyde,,157,Balham High Road,London,+44 20 8772 0016,https://hagenandhyde.com,200,,,Mo-We 16:00-23:00, Th 16:00-00:00, Fr-Sa 12:00-02:00, Su 12:00-22:30,,,
,SW12,SW,way,305154786,way/305154786,51.4440529,-0.1537792,Regent,,21,Chestnut Grove,London,,https://theregentbalham.co.uk/,200,,,,,,,,,
,SW12,SW,node,251526423,node/251526423,51.4427243,-0.1493607,The Bedford,,77,Bedford Hill,London,,https://thebedford.com/,,,Q21008638,,,,,,,
,SW12,SW,node,291671992,node/291671992,51.4437389,-0.1528177,The Cyclist,,,Balham High Road,London,+44 20 8066 2070,https://www.urbanpubsandbars.com/venues/the-cyclist,200,,,Su-Tu 12:00-23:00, We-Fr 12:00-00:00, Sa 10:00-13:00,,,,
,SW12,SW,node,283614125,node/283614125,51.4469022,-0.1490137,The Devonshire,,39,Balham High Road,London,,https://www.devonshirebalham.co.uk/,,,,,,,,,,
,SW12,SW,node,292938407,node/292938407,51.4483422,-0.1510468,The Grove,,39,Oldridge Road,London,,https://www.grovebalham.com/,,,,,,,,,,
,SW12,SW,way,302327793,way/302327793,51.4500122,-0.1578579,The Nightingale,Young's,97,Nightingale Lane,London,,https://www.youngs.co.uk/our-pubs?PubID=430,200,,,,,,,,,
,SW13,SW,supabase,,8430444c-e831-4279-b3ac-149545453001,51.4775,-0.248699,Barnes Sports Club,Independent,,,,(020) 8748 6220,,,,,,,,,,,
,SW13,SW,way,698372312,way/698372312,51.473544,-0.2500676,Coach and Horses,Young's,27,Barnes High Street,London,,https://www.coachandhorsesbarnes.co.uk/,,,,,,,,,,
,SW13,SW,way,138701168,way/138701168,51.4754816,-0.2389577,Red Lion,Fuller's,2,Castelnau,London,,https://www.red-lion-barnes.co.uk/,200,,,,,,,,,
,SW13,SW,way,688103320,way/688103320,51.4859404,-0.2323561,The Bridge,Freehold,204,Castelnau,London,,https://www.thebridgeinbarnes.co.uk/,,,,"Su-Th 11:00-23:00; Fr,Sa 11:00-24:00",,,,,,
,SW13,SW,way,816983433,way/816983433,51.4689501,-0.2515614,The Brown Dog,,28,Cross Street,London,,https://www.thebrowndog.co.uk/,,,,,,,,,,
,SW13,SW,way,592451312,way/592451312,51.4737884,-0.2510598,The Bull's Head,,373,Lonsdale Road,London,,https://www.thebullsheadbarnes.com/,,,Q7720543,,,,,,,
,SW13,SW,way,815853897,way/815853897,51.4687288,-0.2544744,The Crossing,,73,White Hart Lane,London,,https://thecrossing-barnes.co.uk/,,,,,,,,,,
,SW13,SW,node,800705084,node/800705084,51.4734842,-0.2473424,The Sun Inn,,7,Church Road,London,,,,,Q15979540,,,,,,,
,SW13,SW,way,592451311,way/592451311,51.4736575,-0.2511243,The Watermans Arms,,375,Lonsdale Road,London,,,,,,,,,,,,
,SW13,SW,way,592373230,way/592373230,51.4710013,-0.2557512,Ye White Hart,Ram Pub Company,,The Terrace,London,,https://www.whitehartbarnes.co.uk/,200,,,,,,,,,
,SW14,SW,way,592186849,way/592186849,51.4696261,-0.2684992,Jolly Gardeners,Ram Pub Company,36,Lower Richmond Road,London,,https://www.lemonrock.com/jollygardenersmortlake,,,,,,,,,,
,SW14,SW,way,460102253,way/460102253,51.4650355,-0.2669668,Pig & Whistle,,86,Sheen Lane,London,,https://www.thepigandwhistle-eastsheen.foodanddrinksites.co.uk/,,,,,,,,,,
,SW14,SW,way,459902731,way/459902731,51.4652327,-0.2647865,The Hare and Hounds,,214-216,Upper Richmond Road West,London,,https://www.theharesheen.co.uk/,,,Q15979003,,,,,,,
,SW14,SW,way,804352652,way/804352652,51.4607996,-0.2709818,The Plough,Fuller's,42,Christchurch Road,London,,https://www.plougheastsheen.co.uk/,200,,,,,,,,,
,SW14,SW,way,809290502,way/809290502,51.4711876,-0.2681537,The Ship,Greene King,,Thames Bank,London,,https://www.greeneking.co.uk/pubs/greater-london/ship,200,,,,,,,,,
,SW14,SW,way,244995917,way/244995917,51.4658189,-0.2521877,The Stags Head,,24,Priests Bridge,London,,,,,,,,,,,,
,SW14,SW,way,592186836,way/592186836,51.4693795,-0.2685666,The Tapestry,,1,Lower Richmond Road,London,,https://www.thetapestrybar.com/,,,,Mo-Sa 11:00-23:00, Su 12:00-22:30,,,,,
,SW14,SW,way,804352650,way/804352650,51.4610779,-0.275693,The Victoria,,10,West Temple Sheen,London,,https://www.victoriasheen.co.uk/,,,,,,,,,,
,SW15,SW,way,158998447,way/158998447,51.4660548,-0.2167546,Bricklayer's Arms,Free House,32,Waterman Street,London,,http://www.bricklayers-arms.co.uk/,200,,Q16846398,Mo-Su 12:00-23:00,,,,,,
,SW15,SW,way,157991592,way/157991592,51.4673052,-0.2171074,Duke's Head,Young's,8,Lower Richmond Road,London,+44 20 8788 2552,https://www.dukesheadputney.com/,200,,Q15979555,"Mo-Th 12:00-24:00; Fr,Sa 12:00-01:00; Su 12:00-22:30",,,,,,
,SW15,SW,way,29391600,way/29391600,51.4597422,-0.2111405,East Putney Tavern,,94-98,Upper Richmond Road,London,+44 20 8780 0088,https://www.eastputneytavern.co.uk/,200,,,,,,,,,
,SW15,SW,way,837636082,way/837636082,51.4534441,-0.2216041,Green Man,Young's,,Wildcroft Road,London,,https://www.greenmanputney.co.uk/,200,,Q23010554,"Mo-Th 11:00-23:00; Fr, Sa 11:00-24:00; Su 12:00-22:30",,,,,,
,SW15,SW,way,1053467007,way/1053467007,51.4645476,-0.2185703,Jolly Gardeners,Mitchells & Butlers,61-63,Lacy Road,London,,https://www.thejollygardenerssw15.co.uk/,403,,,Mo-Fr 12:00-23:00, Sa 10:00-23:00, Su 12:00-22:30,,,,
,SW15,SW,way,987524634,way/987524634,51.4502576,-0.240762,King's Head,Young's,1,Roehampton High Street,London,,https://www.kingsheadsw15.co.uk/,200,,Q16707743,Mo-Fr 11:00-23:00, Sa 10:00-23:00, Su 10:00-22:30,,,,
,SW15,SW,supabase,,af1d3a1f-73bc-446e-8aa4-d8d7d9511609,51.4578,-0.207557,Putney Club,,,,,,,,,,,,,,,,
,SW15,SW,way,30838121,way/30838121,51.459882,-0.1993179,Queen Adelaide,Young's,35,Putney Bridge Road,London,+44 20 8874 1695,https://www.thequeenadelaide.co.uk/,200,,,Mo-Th 11:00-23:00, Fr-Sa 11:00-00:00, Su 09:00-18:00,,,,
,SW15,SW,supabase,,6383b5c1-16fc-4369-9921-dd932226fee0,51.4611,-0.217272,Railway,Urban Pubs & Bars,,,,(020) 8161 0446,,,,,,,,,,,
,SW15,SW,supabase,,0eb62335-7845-4e33-86cb-bad294451b6a,51.4698,-0.220718,Thames Rowing Club,Independent,,,,(020) 8788 0798,,,,,,,,,,,
,SW15,SW,way,951404431,way/951404431,51.4502849,-0.2399899,The Angel,,11,Roehampton High Street,London,,,,,,,,,,,,
,SW15,SW,node,18235090,node/18235090,51.4628591,-0.2266975,The Arab Boy,,289,Upper Richmond Road,London,,https://www.thearabboyputney.com/,404,,,,,,,,,
,SW15,SW,way,157991596,way/157991596,51.4652003,-0.2127718,The Boathouse,Young's,32,Brewhouse Lane,London,,https://www.boathouseputney.co.uk/,200,,,12:00-23:00,,,,,,
,SW15,SW,way,1011542614,way/1011542614,51.4645104,-0.2166246,The Coat and Badge,Geronimo Inns,8,Lacy Road,London,,https://www.youngs.co.uk/food-drink,200,,,"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 12:00-22:30",,,,,,
,SW15,SW,way,1011068934,way/1011068934,51.4609044,-0.2176862,The Fox & Hounds,Stonegate,167,Upper Richmond Road,London,,https://www.greatlocalpubs.co.uk/404,200,,,,,,,,,
,SW15,SW,way,145796452,way/145796452,51.4672811,-0.2201128,The Half Moon,Free House,93,Lower Richmond Road,London,+44 20 8780 9383,https://www.halfmoon.co.uk/,200,,Q7738651,"Mo-Th 11:00-23:00; Fr,Sa 11:00-01:00; Su 11:00-23:00",,,,,,
,SW15,SW,way,1010368002,way/1010368002,51.4600943,-0.2126243,The Prince of Wales,,138,Upper Richmond Road,London,,https://www.princeofwalesputney.com/,,,,,,,,,,
,SW15,SW,node,812415878,node/812415878,51.4655321,-0.2130828,The Rocket,Wetherspoon,,Brewhouse Lane,London,,https://www.jdwetherspoon.com/pubs/the-rocket-putney,200,,Q88967141,,,,,,,
,SW15,SW,way,407868651,way/407868651,51.4682418,-0.2280072,The Spencer Arms,,237,Lower Richmond Road,London,,,,,,10:00-00:30,,,,,,
,SW15,SW,way,1011102852,way/1011102852,51.4627,-0.2166218,The Spotted Horse,Young's,120-122,Putney High Street,London,+44 208 788 0246,https://www.spottedhorse.co.uk/,200,,,,,,,,,
,SW15,SW,way,1011414093,way/1011414093,51.4669909,-0.2161948,The Star & Garter,,4,Lower Richmond Road,London,,,,,,,,,,,,
,SW15,SW,way,287678177,way/287678177,51.4487409,-0.2264503,The Telegraph,,,Telegraph Road,London,,https://www.brunningandprice.co.uk/telegraph/,,,,,,,,,,
,SW15,SW,supabase,,18d14389-d379-4b85-a05a-7d018bf4ce15,51.4672,-0.217289,Winchester House Club,Independent,,,,(020) 8785 6657,,,,,,,,,,,
,SW16,SW,supabase,,5d295bf3-ccd9-464f-a312-38715be43905,51.4194,-0.128182,Bull,Young's,,,,(020) 8764 4003,,,,,,,,,,,
,SW16,SW,way,1223071579,way/1223071579,51.4237778,-0.1327152,Earl Ferrers,,,,,,https://www.earlferrers-london.foodndrink.uk/,,,,,,,,,,
,SW16,SW,node,11383287251,node/11383287251,51.4362887,-0.1280882,Five Bells,,68-70,Streatham High Road,London,,https://www.fivebellspub.co.uk/,,,,,,,,,,
,SW16,SW,way,256603481,way/256603481,51.43017,-0.1296214,Pratts & Payne,,103-105,Streatham High Road,London,,,,,,,,,,,,
,SW16,SW,node,11383287247,node/11383287247,51.4365801,-0.1280279,Stanley's of Streatham,,,Streatham High Road,London,,,,,,,,,,,,
,SW16,SW,node,12979925719,node/12979925719,51.4216049,-0.1291775,The Black Kitchen,,426-428,Streatham High Road,London,,,,,,,,,,,,
,SW16,SW,way,1251782791,way/1251782791,51.4198337,-0.1063501,The Conquering Hero,,262,Beulah Hill,London,,,,,,,,,,,,
,SW16,SW,node,194249790,node/194249790,51.4242687,-0.1420041,The Furzedown,,118,Mitcham Lane,London,,https://www.thefurzedown.com/,,,,,,,,,,
,SW16,SW,node,1446829604,node/1446829604,51.4301098,-0.1298559,The Holland Tringham,Wetherspoon,107-109,Streatham High Road,London,,https://www.jdwetherspoon.com/pubs/the-holland-tringham-streatham,200,,Q88917048,,,,,,,
,SW16,SW,node,1314591894,node/1314591894,51.4301215,-0.1271884,The Leigham Arms,,1-3,Wellfield Road,London,,,,,,,,,,,,
,SW16,SW,way,1155060967,way/1155060967,51.4280995,-0.1323485,The Manor Arms,,,,,,,,,,,,,,,,
,SW16,SW,way,640503431,way/640503431,51.4129028,-0.1420149,The Mitcham Mint,,1a,Lilian Road,London,,,,,,,,,,,,
,SW16,SW,way,479854544,way/479854544,51.407101,-0.1215304,The Moon Under Water,Wetherspoon,1327,London Road,London,,https://www.jdwetherspoon.com/pubs/the-moon-under-water-norbury,200,,Q88917046,,,,,,,
,SW16,SW,node,288991925,node/288991925,51.4194298,-0.1282304,The Pied Bull,Young's,498,Streatham High Road,London,,https://www.thebullstreatham.co.uk/,200,,,,,,,,,
,SW16,SW,way,410303607,way/410303607,51.4218378,-0.1298091,The Rabbit Hole,,151-153,Greyhound Lane,London,,,,,,,,,,,,
,SW16,SW,way,913129291,way/913129291,51.4183587,-0.1346805,The Railway,,2,Greyhound Lane,London,,https://www.therailwaysw16.co.uk/,200,,,,,,,,,
,SW16,SW,node,1657901115,node/1657901115,51.4354235,-0.1284003,The Rebel Inn,,78A-78B,Streatham High Road,London,,,,,,,,,,,,
,SW16,SW,node,1314592576,node/1314592576,51.4307931,-0.1296637,The White Lion,,232-234,Streatham High Road,London,,,,,,,,,,,,
,SW17,SW,supabase,,c26bc5d2-9d06-40c9-8e4d-4fed67556ea4,51.4449,-0.166709,Althorp,,,,,(020) 8767 9677,,,,,,,,,,,
,SW17,SW,node,1858255566,node/1858255566,51.4195338,-0.1616491,Gorringe Park,Young's,29,London Road,London,,,,,,,,,,,,
,SW17,SW,way,927544927,way/927544927,51.426924,-0.1669478,Graveney and Meadow,,,,,,https://graveneyandmeadow.com/,,,,,,,,,,
,SW17,SW,node,6284670927,node/6284670927,51.4278691,-0.1684081,J.J. Moon's,Wetherspoon,,,,,https://www.jdwetherspoon.com/pubs/j-j-moons-tooting/,200,,,,,,,,,
,SW17,SW,node,8736085499,node/8736085499,51.4226708,-0.1601958,Ramble Inn,,,,,,,,,,,,,,,,
,SW17,SW,node,288988361,node/288988361,51.4330224,-0.1543083,Rose and Crown,,,,,,,,,,,,,,,,
,SW17,SW,node,1296827396,node/1296827396,51.4260884,-0.1659185,The Antelope,,76,Mitcham Road,London,+44 20 8672 3888,https://www.urbanpubsandbars.com/venues/the-antelope-tooting,,,,Mo-Th 16:00-23:00, Fr 16:00-24:00, Sa 12:00-24:00, Su 12:00-22:30,,,
,SW17,SW,node,298368300,node/298368300,51.4285893,-0.1677325,The Castle,Young's,38,Tooting High Street,London,,https://www.castletooting.com/,,,,,,,,,,
,SW17,SW,way,574202702,way/574202702,51.4331964,-0.1859874,The Corner Pin,,10,Summerstown,London,,,,,,,,,,,,
,SW17,SW,node,169140546,node/169140546,51.4461541,-0.1654356,The Hope,,1,Bellevue Road,London,,,,,,,,,,,,
,SW17,SW,way,129098686,way/129098686,51.4338461,-0.1632003,The Kings Head,Greene King,84,Upper Tooting Road,London,,https://www.greeneking.co.uk/pubs/greater-london/kings-head-tooting,200,,Q15979032,,,,,,,
,SW17,SW,node,5554760222,node/5554760222,51.4368719,-0.1871873,The Leather Bottle,Young's,538,Garratt Lane,London,,https://www.leatherbottlepub.co.uk/,200,,Q26318598,,,,,,,
,SW17,SW,node,11735382754,node/11735382754,51.4307605,-0.1869567,The Phoenix,,,Plough Lane,London,,,,,,,,,,,,
,SW17,SW,way,237918839,way/237918839,51.430339,-0.169464,The Selkirk,,60,Selkirk Road,London,+44 20 8672 6235,https://www.theselkirksw17.com/,200,,,Mo-Su 12:00-22:00,,,,,,
,SW17,SW,node,2261568916,node/2261568916,51.4238635,-0.1725702,The Tooting Tavern,,196,Tooting High Street,London,,https://www.thetootingtavern.co.uk,403,,,"Mo-We 16:00-23:00; Th,Fr 16:00-24:00; Sa,Su 12:00-24:00",,,,,,
,SW17,SW,way,129098674,way/129098674,51.4357093,-0.1601142,The Wheatsheaf,,2,Upper Tooting Road,London,,https://www.urbanpubsandbars.com/venues/the-wheatsheaf,200,,Q97097229,,,,,,,
,SW17,SW,supabase,,b139b7a0-e175-4e1b-8add-b71d2cc27e63,51.4272,-0.166025,Tooting Conservative & Unionist Club,Independent,,,,(020) 8672 4243,,,,,,,,,,,
,SW17,SW,node,8605476853,node/8605476853,51.426693,-0.1667803,Tooting Tram & Social,,,,,,,,,,,,,,,,
,SW17,SW,way,856154834,way/856154834,51.4251582,-0.171215,Trafalgar Arms,Geronimo Inns,148-158,Tooting High Street,London,,https://www.thetrafalgararms.co.uk/,,,,,,,,,,
,SW18,SW,supabase,,c4c659d0-07f4-41a5-bce3-89e968513f46,51.453,-0.191102,Garratt Tavern,,,,,(020) 8870 8721,,,,,,,,,,,
,SW18,SW,way,436523538,way/436523538,51.4586664,-0.1905688,Grapes,Young's,39,Fairfield Street,London,,https://www.youngs.co.uk/our-pubs?PubID=283,200,,Q15979559,,,,,,,
,SW18,SW,node,1737829082,node/1737829082,51.4417303,-0.1872736,Halfway House,Young's,521,Garratt Lane,London,,https://www.thehalfway.com/,200,,,"Mo-Sa 11:00-23:00, Su 11:00-22:30",,,,,,
,SW18,SW,supabase,,2d87e410-ea13-4489-9c97-6b8743143571,51.4534,-0.17452,Le Gothique,Independent,,,,(020) 8870 6567,,,,,,,,,,,
,SW18,SW,supabase,,8dc88f23-6738-49dc-a5b6-4228d42ef9ad,51.4577,-0.192474,Sambrook's Brewery Tap,Sambrook's Brewery,,,,(020) 7228 0598,,,,,,,,,,,
,SW18,SW,way,204180591,way/204180591,51.4564866,-0.1922365,Spread Eagle,Young's,69-71,Wandsworth High Street,London,+44 208 161 0038,https://www.spreadeaglewandsworth.co.uk/,200,,Q15979291,"Mo-Th 07:00-23:00, Fr 07:00-00:00, Sa 08:00-00:00, Su 08:00-22:30",,,,,,
,SW18,SW,way,204031258,way/204031258,51.4606306,-0.1876687,The Alma,Young's,499,Old York Road,London,+44 20 8870 2537,https://www.almawandsworth.com,200,,,Mo-Sa 10:00-23:00, Su 11:00-22:30,,,,,
,SW18,SW,way,436529105,way/436529105,51.4567153,-0.1893401,The Brewers Inn,Young's,145-147,East Hill,London,,https://www.youngs.co.uk/our-pubs?PubID=361,200,,,,,,,,,
,SW18,SW,way,836367566,way/836367566,51.4618465,-0.1994356,The Cat's Back,,86-88,Point Pleasant,London,,https://www.thecatsback.co.uk/,,,,,,,,,,
,SW18,SW,node,5782065244,node/5782065244,51.4420315,-0.1889649,The Country House,,2,Groton Road,London,,,,,,Mo-Th 12:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-22:30,,,,
,SW18,SW,node,169140424,node/169140424,51.4500913,-0.1743309,The County Arms,Young's,345,Trinity Road,London,,https://www.countyarms.co.uk/,,,,,,,,,,
,SW18,SW,way,924558051,way/924558051,51.4482332,-0.1994752,The Earl Spencer,,260-262,Merton Road,London,,,,,,,,,,,,
,SW18,SW,node,3423539966,node/3423539966,51.4423773,-0.1880911,The Earlsfield,,511,Garratt Lane,London,,,,,,,,,,,,
,SW18,SW,way,790879743,way/790879743,51.4586814,-0.185742,The East Hill,,21,Alma Road,London,,https://www.theeasthill.co.uk/,,,,,,,,,,
,SW18,SW,way,924558086,way/924558086,51.4479788,-0.1993952,The Gardeners,,268,Merton Road,London,+44 20 8875 1524,https://www.thegardenerspub.co.uk/,200,,,,,,,,,
,SW18,SW,way,757708326,way/757708326,51.4473553,-0.1895832,The Grovesnor Arms,,204,Garratt Lane,London,,https://grosvenorarms.uk/,,,,,,,,,,
,SW18,SW,way,791132629,way/791132629,51.4592887,-0.1981973,The Hop Pole,Shepherd Neame,64,Putney Bridge Road,London,+44 20 8870 8188,https://www.hoppolewandsworth.co.uk,200,,,Mo-Su 12:00-23:00,,,,,,
,SW18,SW,way,757708319,way/757708319,51.4469019,-0.1896131,The Jolly Gardener,,214,Garratt Lane,London,,,,,,,,,,,,
,SW18,SW,way,204488347,way/204488347,51.4573591,-0.1946573,The King’s Arms,,96,Wandsworth High Street,London,+44 20 8875 7000,https://www.kingsarmswandsworth.co.uk,200,,,Su-Th 12:00-23:00, Fr-Sa 12:00-00:00,,,,,
,SW18,SW,way,956366728,way/956366728,51.4446485,-0.20516,The Old Fields,Greene King,20,Replingham Road,London,,https://www.greeneking.co.uk/pubs/greater-london/old-fields,200,,,,,,,,,
,SW18,SW,way,317442798,way/317442798,51.4515396,-0.1905875,The Old Sergeant,Young's,104,Garratt Lane,London,,https://theoldsergeant.co.uk/,,,,,,,,,,
,SW18,SW,node,1973954225,node/1973954225,51.4398179,-0.1866171,The Open Page,,573,Garratt Lane,London,,https://theopenpage.co.uk/,,,,,,,,,,
,SW18,SW,way,791165727,way/791165727,51.4506179,-0.1994364,The Park Tavern,,212,Merton Road,London,+44 20 8488 8855,,,,,Su-Tu 12:00-23:00, We-Th 12:00-00:00, Fr-Sa 12:00-01:00,,,,
,SW18,SW,way,1106704861,way/1106704861,51.4410668,-0.1966886,The Pig & Whistle,,479-481,Merton Road,London,,https://pigandwhistlesw18.co.uk/,,,,,,,,,,
,SW18,SW,way,204180594,way/204180594,51.456956,-0.1928787,The Ram Inn,,68,Wandsworth High Street,London,+44 20 8871 9752,https://www.theraminnsw18.co.uk/,200,,Q26670454,Mo 09:00-23:00, Tu-Sa 12:00-23:00, Su 12:00-22:30,,,,
,SW18,SW,way,99420375,way/99420375,51.4590456,-0.1740769,The Roundhouse,,2,North Side Wandsworth Common,London,,https://www.theroundhousewandsworth.com/,200,,,,,,,,,
,SW18,SW,way,790879751,way/790879751,51.4608866,-0.1866791,The Royal Standard,,1,Ballantine Street,London,,https://royalstandardwandsworth.co.uk/,,,,,,,,,,
,SW18,SW,way,331995902,way/331995902,51.4635343,-0.1881457,The Ship,Young's,41,Jews Row,London,,https://www.theship.co.uk/,200,,,,,,,,,
,SW18,SW,node,1737829080,node/1737829080,51.4428801,-0.1891411,The Wandle,,332,Garratt Lane,London,+44 20 8874 4209,https://www.wandleearlsfield.com/,200,,,Mo-Su 12:00-23:00,,,,,,
