id,name,operator,calc_postcode_district,calc_postcode_area,lat,lon,addr_housenumber,addr_street,addr_city,serper_query,confidence,suggested_website,suggested_website_original,validation_status,alternates_json,notes
node/280606890,The Brookmill Pub,,SE8,SE,51.4708059,-0.0218807,65,Cranbrook Road,London,"""The Brookmill Pub"" pub London 65 Cranbrook Road SE8",0.950,https://www.thebrookmill.co.uk/,https://www.thebrookmill.co.uk/,200,"[""https://www.thebrookmill.co.uk/whats-on/"", ""https://www.bittenandwritten.com/the-brookmill/"", ""https://www.postcard.inc/places/the-brookmill-london-EkVetL1ViZo"", ""https://www.tagvenue.com/venues/london/28190/the-brookmill-2"", ""https://www.google.com.ng/travel/hotels/entity/ChkI7eaJjvGyn6M5Gg0vZy8xMWNuNWxreG5yEAE""]","openai:The URL is the official website for The Brookmill Pub in SE8 London, matches the address area, and has strong page evidence describing the pub and its offerings.;loc_ok=district+address"
way/372116667,The Dog & Bell,,SE8,SE,51.4832971,-0.0257312,116,Prince Street,London,"""The Dog & Bell"" pub London 116 Prince Street SE8",0.800,https://pubwiki.co.uk/LondonPubs/Deptford/DogBell.shtml,https://pubwiki.co.uk/LondonPubs/Deptford/DogBell.shtml,200,"[""https://the-dog-bell.weeblyte.com/"", ""https://joinpearl.co/bars/london-united-kingdom/the-dog-and-bell""]","openai:The URL explicitly mentions the exact address 116 Prince Street and SE8 district matching the pub's location, indicating a strong geographic match and relevant detailed information about the pub.;loc_ok=district+address"
node/13054215867,The Lucky Anchor,,SE8,SE,51.4754391,-0.0258346,18,Deptford High Street,London,"""The Lucky Anchor"" pub London 18 Deptford High Street SE8",0.900,https://www.beerguideldn.com/pubs.php?IDKEY=550,https://www.beerguideldn.com/pubs.php?IDKEY=550,200,"[""https://the-lucky-anchor.wheree.com/"", ""https://pubsandbeer.co.uk/index.php?ID=P&SAV=10&pub=9164&FM=M"", ""https://www.mapquest.com/gb/england/the-lucky-anchor-800419218""]","openai:The URL is a dedicated London beer guide page specifically for The Lucky Anchor at 18 Deptford High Street, London SE8, matching the pub's address and location closely, with strong page evidence and geo bonus.;loc_ok=near_coords"
way/492091342,The Victoria,,SE8,SE,51.487899,-0.0344522,177,Grove Street,London,"""The Victoria"" pub London 177 Grove Street SE8",0.900,https://www.deptfordlandings.co.uk/news/the-victoria-pub-is-now-open/,https://www.deptfordlandings.co.uk/news/the-victoria-pub-is-now-open/,200,"[""https://www.citystack.co/the-victoria"", ""https://find-and-update.company-information.service.gov.uk/company/12295063/charges/RTH6IYGf3D-3LDe700ASWIRGnjw"", ""https://www.closedpubs.co.uk/london/se8_deptford_victoria.html"", ""https://x.com/LondonPubMap/status/1830929700434137379/photo/1""]","openai:The URL clearly mentions the pub name and exact address 177 Grove Street, London SE8 matching the given pub details, indicating it is the pub's own or closely related site rather than an aggregator or unrelated page.;loc_ok=district+address"
way/288984963,The Wolf's Tavern,,SE8,SE,51.4856662,-0.0341113,195,Evelyn Street,London,"""The Wolf's Tavern"" pub London 195 Evelyn Street SE8",0.900,https://www.fanzo.com/en/bar/250303/the-wolf-s-tavern,https://www.fanzo.com/en/bar/250303/the-wolf-s-tavern,200,"[""https://the-wolf-s-tavern.wheree.com/"", ""https://www.ubereats.com/gb/store/the-wolfs-tavern/1e-WeIdpW82KQYXlkQ970A?srsltid=AfmBOooIVkp7VCkxcfwTusJ3_r-1lyjyJ1Lcp3D8GzXsT82aufkhl6pZ"", ""https://www.citystack.co/pub/the-wolf's-tavern"", ""https://www.fanzo.com/en/bar/250303/the-wolf's-tavern""]","openai:The Fanzo page has a high geo bonus and mentions the pub in London with detailed info, indicating a strong match to the given pub location and name.;loc_ok=near_coords"
404189b2-2698-467f-b89e-10eec8074728,Villages Brewery Taproom,Independent,SE8,SE,51.4785,-0.0241693,,,,"""Villages Brewery Taproom"" pub London SE8",0.000,https://villagesbrewery.com/pages/brewery-taproom,https://villagesbrewery.com/pages/brewery-taproom,200,"[""https://www.pubsgalore.co.uk/pubmap/54633/"", ""https://www.visitgreenwich.org.uk/food-and-drink/micro-breweries"", ""https://mywateringhole.com/Pubs/details/6961"", ""https://www.lendleaseliving.co.uk/neighbourhood-guides/deptford/hanging-out/"", ""https://beereurope.blogspot.com/2018/10/destination-deptford.html""]",heuristic:https://villagesbrewery.com/pages/brewery-taproom;ai_confirmed_loc_fail=district_only_no_geo
node/2478195217,Berry and Barrel,,SE9,SE,51.4567307,0.0512247,18,Well Hall Parade,London,"""Berry and Barrel"" pub London 18 Well Hall Parade SE9",0.000,https://find-and-update.company-information.service.gov.uk/company/12448197/filing-history,https://find-and-update.company-information.service.gov.uk/company/12448197/filing-history,200,"[""https://berry-and-barrel.wheree.com/"", ""https://www.berryandbarrel.com/"", ""https://greenwichreview.com/pub-reviews/"", ""https://tableagent.com/london/berry-and-barrel-micropub/"", ""https://www.dover-kent.com/2014-villages/Eltham.html""]","heuristic:https://find-and-update.company-information.service.gov.uk/company/12448197/filing-history;ai_review=URL is a Companies House filing history page, not an official pub website or operator page for the venue."
node/2464003776,Draughts,,SE9,SE,51.4510468,0.0501424,34,Eltham High Street,London,"""Draughts"" pub London 34 Eltham High Street SE9",0.800,https://www.thisiseltham.co.uk/shops.php?categoryID=196,https://www.thisiseltham.co.uk/shops.php?categoryID=196,200,"[""https://commons.wikimedia.org/wiki/Category:Eltham_High_Street"", ""https://pubwiki.co.uk/LondonPubs/Eltham/Chequers.shtml"", ""https://www.allinlondon.co.uk/clubs-bars/pubs/6510-draughts"", ""https://www.placemarks.co.uk/places/draughts-1"", ""https://www.eatible.co.uk/london/greenwich/the-draughts-p-h""]","openai:The URL is a local Eltham community site listing the Draughts pub at 34 Eltham High Street with matching address and district SE9, indicating it is the correct venue's page.;loc_ok=district+address"
10935e99-30af-49de-bfee-81164637d5b7,Eltham GPO,Portobello,SE9,SE,51.4504,0.053979,,,,"""Eltham GPO"" pub London SE9",0.900,https://elthamgpo.com/,https://elthamgpo.com/,200,"[""https://elthamgpo.co.uk/"", ""https://elthamgpo.co.uk/eatdrink/"", ""https://www.enjoyroyalgreenwich.org.uk/food-and-drink/eltham-gpo-p1431741"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-greenwich/london-borough-of-greenwich/london/eltham-gpo-03605c"", ""https://www.tagvenue.com/venues/london/60649/eltham-gpo""]","openai:The URL elthamgpo.com matches the pub name exactly and the page snippet includes the full address with postcode SE9 5DQ, which aligns with the pub's district SE9 and coordinates. It also mentions the operator Portobello, confirming relevance.;loc_ok=near_coords"
fa52175e-6499-4ed0-b601-1973767cfe15,Eltham Warren Golf Club,Independent,SE9,SE,51.4528,0.068633,,,,"""Eltham Warren Golf Club"" pub London SE9",0.000,https://www.elthamwarrengolfclub.co.uk/,https://www.elthamwarrengolfclub.co.uk/,200,"[""https://www.elthamwarrengolfclub.co.uk/private-parties"", ""https://1311.clubsite-2.clubv1.com/club-history"", ""https://www.golfpass.com/travel-advisor/courses/32976-eltham-warren-golf-club"", ""https://venues4funerals.com/directory/ads/eltham-warren-golf-club/"", ""https://www.englandgolf.org/club-detail?clubId=100591""]","heuristic:https://www.elthamwarrengolfclub.co.uk/;ai_review=URL is for a golf club, not a UK pub"
node/12438617775,Lingfield,,SE9,SE,51.4589403,0.0802428,11,Lingfield Crescent,,"""Lingfield"" pub London 11 Lingfield Crescent SE9",0.000,,,no_valid_candidate,"[""https://www.harvester.co.uk/restaurants/london/thefalconeltham"", ""https://www.thefork.com/restaurants/london-c665790/english-t430?p=7""]",tried=https://www.harvester.co.uk/restaurants/london/thefalconeltham status=403; tried=https://www.harvester.co.uk/restaurants/london status=403; tried=https://www.harvester.co.uk/restaurants status=403
9469276a-51fa-47b7-bf35-69746b76a144,New Eltham Social Club,,SE9,SE,51.4388,0.074404,,,,"""New Eltham Social Club"" pub London SE9",0.000,https://newelthamsocial.club/,https://newelthamsocial.club/facilities/,200,"[""https://new-eltham-social-club-institute.wheree.com/"", ""https://newelthamsocial.club/facilities/"", ""https://newelthamsocialclub.co.uk/?lightbox=dataItem-jd7g3g4v"", ""https://www.useyourlocal.com/pubs/new-eltham-social-club-london-se9-21361/"", ""https://www.mapquest.com/gb/england/new-eltham-social-club-797832367""]",heuristic:https://newelthamsocial.club/;ai_confirmed_loc_fail=district_only_no_geo
node/1708956919,Old Post Office,,SE9,SE,51.4503207,0.0539598,4,Passey Place,London,"""Old Post Office"" pub London 4 Passey Place SE9",0.000,https://www.tagvenue.com/venues/london/60649/eltham-gpo,https://www.tagvenue.com/venues/london/60649/eltham-gpo,200,"[""https://near-me-uk.co.uk/pubs/london/old-post-office-passey-place-4-se9-5dq/"", ""https://commons.wikimedia.org/wiki/File:Old_Post_Office,_Eltham,_SE9_(2524102916).jpg"", ""https://www.flickr.com/photos/55935853@N00/2524102916"", ""https://duffinamy.wordpress.com/2014/03/03/eltham-gpo-our-new-watering-hole/""]","heuristic:https://www.tagvenue.com/venues/london/60649/eltham-gpo;ai_review=URL is for Eltham GPO venue in London, not Old Post Office at 4 Passey Place SE9; wrong venue"
7f7e0245-29cf-4b6d-8bd9-dbc59a8fbb15,Royal Blackheath Golf Club,Independent,SE9,SE,51.4455,0.055415,,,,"""Royal Blackheath Golf Club"" pub London SE9",0.000,https://www.royalblackheath.com/,https://www.royalblackheath.com/,200,"[""https://www.royalblackheath.com/our_rooms"", ""https://www.englandgolf.org/club-detail?clubId=101415"", ""https://www.where2golf.com/england/the-royal-blackheath-golf-club/"", ""https://www.accessable.co.uk/royal-borough-of-greenwich/access-guides/royal-blackheath-golf-club"", ""https://www.scottishgolfhistory.org/oldest-golf-clubs-societies/1766-royal-blackheath-golf-club/""]","heuristic:https://www.royalblackheath.com/;ai_review=The venue is a golf club, not a pub; the URL is for the golf club's official site, not a UK pub web presence."
way/1141797704,The Bat and Ball,,SE9,SE,51.436364,0.045868,275,Court Road,London,"""The Bat and Ball"" pub London 275 Court Road SE9",0.000,https://www.batandballmicropub.co.uk/,https://www.batandballmicropub.co.uk/,200,"[""https://the-bat-and-ball-micropub.weeblyte.com/"", ""https://the-bat-and-ball-micropub.wheree.com/"", ""https://openmicfinder.com/UK/England/Greater-London/Mottingham/The-Bat-and-Ball-275-Court-Road-SE9-4TH"", ""https://www.mapquest.com/gb/england/the-bat-and-ball-micropub-801251011"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-lewisham/london-borough-of-lewisham/london/the-bat-and-ball-micropub-a48863""]",heuristic:https://www.batandballmicropub.co.uk/;ai_confirmed_loc_fail=no_location_match
way/638690911,The Beehive,,SE9,SE,51.4392321,0.0708227,365,Footscray Road,London,"""The Beehive"" pub London 365 Footscray Road SE9",0.950,https://www.beehiveneweltham.com/,https://www.beehiveneweltham.com/,200,"[""https://the-beehive-10.wheree.com/"", ""https://www.beehiveneweltham.com/whats-on"", ""https://www.pubsgalore.co.uk/pubs/23980/"", ""https://pubwiki.co.uk/LondonPubs/Eltham/BeeHive.shtml"", ""https://www.dover-kent.com/2015-project/Beehive-Eltham.html""]","openai:The URL explicitly mentions the Beehive pub at 365 Footscray Road, London SE9, matching the given address and district exactly, indicating it is the official or primary website.;loc_ok=district+address"
way/239552326,The Park Tavern,,SE9,SE,51.4497476,0.0544058,45,Passey Place,London,"""The Park Tavern"" pub London 45 Passey Place SE9",0.950,https://www.parktaverneltham.co.uk/,https://www.parktaverneltham.co.uk/,200,"[""https://the-park-tavern-1.wheree.com/"", ""https://www.parktaverneltham.co.uk/our-menus/"", ""https://www.pubsgalore.co.uk/pubs/23987/"", ""https://www.mapquest.com/gb/england/the-park-tavern-522795024""]","openai:The URL explicitly matches the pub name and address (45 Passey Place, Eltham, London SE9 5DA) exactly, indicating it is the official website. It has the highest page evidence score and mentions the full address.;loc_ok=district+address"
way/262471686,The Royal,,SE9,SE,51.4392125,0.051094,185,Court Road,London,"""The Royal"" pub London 185 Court Road SE9",0.900,https://mysweetpub.uk/se9-london-greater/the-royal/6915,https://mysweetpub.uk/se9-london-greater/the-royal/6915,200,"[""https://www.rightmove.co.uk/properties/159887483"", ""https://www.sugarvine.com/restaurant/the-royal-tavern-south-london/"", ""https://www.proplist.com/listing/hindwoods-london/185-court-rd"", ""https://www.loopnet.co.uk/listing/185-court-rd-london/33945733/"", ""https://london.opendi.co.uk/1373411.html""]",openai:URL explicitly mentions the pub name and exact address with postcode SE9 4UG matching the given location; appears to be a dedicated pub site rather than an aggregator or social network.;loc_ok=near_coords
node/412209049,The Rusty Bucket,,SE9,SE,51.450381,0.0521384,11,Court Yard,London,"""The Rusty Bucket"" pub London 11 Court Yard SE9",0.950,https://www.therustybucket.pub/,https://www.therustybucket.pub/,200,"[""https://the-rusty-bucket-pub.wheree.com/"", ""https://www.therustybucket.pub/eltham"", ""https://london.randomness.org.uk/wiki.cgi?Rusty_Bucket,_SE9_5PR"", ""https://tableagent.com/london/the-rusty-bucket-pun/"", ""https://www.mapquest.com/gb/england/the-rusty-bucket-pub-526489069""]","openai:The URL https://www.therustybucket.pub/ explicitly matches the pub name and address (11 Court Yard, Eltham, London SE9 5PR) in the snippet, indicating it is the official website. It has the highest page evidence score and relevant location details. Other candidates are either directories or less authoritative.;loc_ok=district+address"
4012a8de-14d7-48ce-906a-6f6a3d68c6c6,Tudor Barn,Independent,SE9,SE,51.4571,0.04926,,,,"""Tudor Barn"" pub London SE9",0.000,https://www.tudorbarneltham.com/gastro-pub-eltham,https://www.tudorbarneltham.com/gastro-pub-eltham,200,"[""https://www.tudorbarneltham.com/"", ""https://theidealvenue.com/united-kingdom/england/london/tudor-barn-eltham-11.html"", ""https://www.visitgreenwich.org.uk/food-and-drink/tudor-barn-eltham-p1404301"", ""https://hirespace.com/Spaces/London/210108/Tudor-Barn-Eltham/Gastro-Pub/Business""]",heuristic:https://www.tudorbarneltham.com/gastro-pub-eltham;ai_confirmed_loc_fail=district_only_no_geo
1d2a492b-1cc4-4cd8-838f-075a6ff76406,Woodcroft Club,Independent,SE9,SE,51.4504,0.062365,,,,"""Woodcroft Club"" pub London SE9",0.000,https://woodcroft.club/entertainment/,https://woodcroft.club/entertainment/,200,"[""https://woodcroft.club/about-page/"", ""https://woodcroft.club/become-a-member/"", ""https://woodcroft.club/"", ""https://the-woodcroft-club-eltham-conservative-unionist-club-ltd.wheree.com/"", ""https://me.maptons.com/p/4792010641""]",heuristic:https://woodcroft.club/entertainment/;ai_confirmed_loc_fail=district_only_no_geo
node/1375162583,The Chelsea Gate,,SW10,SW,51.4816598,-0.1875734,358,Fulham Road,London,"""The Chelsea Gate"" pub London 358 Fulham Road SW10",0.000,https://www.useyourlocal.com/pubs/chelsea-gate-london-sw10-98294/,https://www.useyourlocal.com/pubs/chelsea-gate-london-sw10-98294/,200,"[""https://the-chelsea-gate.wheree.com/"", ""https://the-chelsea-gate.weeblyte.com/"", ""https://www.pubsgalore.co.uk/pubs/72984/""]","heuristic:https://www.useyourlocal.com/pubs/chelsea-gate-london-sw10-98294/;ai_review=Candidate URL is a third-party pub directory listing, not the official or operator site for The Chelsea Gate pub."
d061c16d-3e27-495a-b31b-ad77af26753a,Asparagus,Portobello,SW11,SW,51.4699,-0.171477,,,,"""Asparagus"" pub London SW11",0.000,https://thefalconbrook.co.uk/,https://thefalconbrook.co.uk/,200,"[""https://pubwiki.co.uk/LondonPubs/BatterseaNorthWest/Asparagus.shtml"", ""https://www.mapquest.com/gb/england/asparagus-806286376"", ""https://wanderlog.com/place/details/5894442/the-asparagus"", ""https://www.cjag.org/2024/04/01/a-new-landmark-is-being-proposed-for-the-corner-of-falcon-road-battersea-park-road/""]",heuristic:https://thefalconbrook.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
way/769615459,Brewdog,BrewDog,SW11,SW,51.4608385,-0.1630262,11-13,Battersea Rise,London,"""Brewdog"" pub London 11-13 Battersea Rise SW11",0.850,https://efp.brewdog.com/es/blog/brewdog-clapham-junction-is-nearly-here,https://efp.brewdog.com/es/blog/brewdog-clapham-junction-is-nearly-here,200,"[""https://nightscard.com/nightlife/brewdog-clapham-junction/"", ""https://commons.wikimedia.org/wiki/File:BrewDog,_Battersea,_SW11.jpg"", ""https://www.mapquest.com/gb/england/brewdog-527613233"", ""https://londonist.com/pubs/pubs/pubs/brewdog-clapham-junction"", ""https://www.inapub.co.uk/venues/brewdog/battersea/sw111hg/85171""]","openai:The URL is from BrewDog's own domain and the page specifically mentions the address 11-13 Battersea Rise, matching the pub's location exactly. This is a strong indicator it is the official or operator site for this venue.;loc_ok=district+address"
way/204733070,Churchills,,SW11,SW,51.4601881,-0.1765762,151,Saint John's Hill,London,"""Churchills"" pub London 151 Saint John's Hill SW11",0.000,https://www.plus.gourmetsociety.co.uk:443/,https://www.gourmetsociety.co.uk/restaurants/churchillssw11.html,200,"[""https://churchills-10.wheree.com/"", ""https://www.gourmetsociety.co.uk/restaurants/churchillssw11.html"", ""https://www.mapquest.com/gb/england/churchill-776016688"", ""https://www.mapquest.com/gb/england/churchills-pub-and-thai-cuisine-523042591"", ""https://www.beerintheevening.com/pubs/s/38/38053/Churchills/St_Johns_Hill""]","heuristic:https://www.gourmetsociety.co.uk/;ai_review=The URL is for Gourmet Society, a discount and membership service, not an official site for Churchills pub at 151 Saint John's Hill, London."
